# these are pages that are no longer going to be on https://www.therealdanvega.com so I might as well just push the traffic to my new site
# document.querySelectorAll('a[rel="bookmark"]').forEach(link => console.log(link.href));

https://therealdanvega.com/blog/2015/03/13/changing-your-youtube-and-google-plus-username, https://www.danvega.dev/blog, 0, 301
https://therealdanvega.com/blog/2015/03/12/lambda-expressions-are-not-supported, https://www.danvega.dev/blog, 0, 301
https://therealdanvega.com/blog/2015/03/12/intellij-removing-the-class-comment-header, https://www.danvega.dev/blog, 0, 301
https://therealdanvega.com/blog/2015/03/12/java-version-is-a-trap, https://www.danvega.dev/blog, 0, 301
https://therealdanvega.com/blog/2015/03/09/a-monthly-geek-gamer-box-from-loot-crate, https://www.danvega.dev/blog, 0, 301
https://therealdanvega.com/blog/2015/02/26/limited-edition-black-hawk-hd-camera-drone, https://www.danvega.dev/blog, 0, 301
https://therealdanvega.com/blog/2015/02/23/how-to-disable-chromes-new-bookmark-manager
https://therealdanvega.com/blog/2015/02/17/learn-mac-os-x-yosemite, https://www.danvega.dev/blog, 0, 301
https://therealdanvega.com/blog/2015/02/04/installing-grails-3, https://www.danvega.dev/blog, 0, 301
https://therealdanvega.com/blog/2015/01/29/grails-3-preview, https://www.danvega.dev/blog, 0, 301
https://therealdanvega.com/blog/2015/01/22/grails-action-2nd-edition-bonus-chapters, https://www.danvega.dev/blog, 0, 301
https://therealdanvega.com/blog/2015/01/21/groovy-podcast-episode-5, https://www.danvega.dev/blog, 0, 301
https://therealdanvega.com/blog/2015/01/20/pivotal-drops-groovy-grails-sponsorship, https://www.danvega.dev/blog, 0, 301
https://therealdanvega.com/blog/2015/09/23/springone-2gx-2015-days-2-4, https://www.danvega.dev/blog, 0, 301
https://therealdanvega.com/blog/2015/09/15/springone-2gx-day-1, https://www.danvega.dev/blog, 0, 301

# these are 301 permanent redirects

https://therealdanvega.com/blog/2015/11/25/using-gorm-in-spring-boot, https://www.danvega.dev/blog/2015/11/25/using-gorm-in-spring-boot, 0, 301
https://therealdanvega.com/blog/2015/10/23/spring-boot-application-annotation, https://www.danvega.dev/blog/2015/10/23/spring-boot-application-annotation, 0, 301
https://therealdanvega.com/blog/2015/04/25/ready-player-one-review, https://www.danvega.dev/blog/2015/04/25/ready-player-one-review, 0, 301
https://therealdanvega.com/blog/2015/04/16/windows-kill-process-by-port-number, https://www.danvega.dev/blog/2015/04/16/windows-kill-process-by-port-number, 0, 301
https://therealdanvega.com/blog/2015/02/05/sql-server-exception-statement-not-return-result-set, https://www.danvega.dev/blog/2015/02/05/sql-server-exception-statement-not-return-result-set, 0, 301


